0	1	3e-06	1	0	0	0	6.3	0
0.5	1	3e-06	-3.9348	3.15	0	-9.56632	6.05721	0
1	1	3e-06	-8.56632	6.05721	0	-9.18983	5.76265	0
1.5	1	3e-06	-13.1246	8.91265	0	-9.08417	5.68886	0
2	1	3e-06	-17.6505	11.7461	0	-9.03345	5.65466	0
2.5	1	3e-06	-22.1581	14.5673	0	-9.00345	5.63479	0
3	1	3e-06	-26.6539	17.3809	0	-8.98355	5.62175	0
3.5	1	3e-06	-31.1416	20.1891	0	-8.96938	5.61253	0
4	1	3e-06	-35.6233	22.9934	0	-8.95875	5.60566	0
4.5	1	3e-06	-40.1004	25.7947	0	-8.95049	5.60033	0
5	1	3e-06	-44.5738	28.5937	0	-8.94388	5.59608	0
5.5	1	3e-06	-49.0443	31.3908	0	-8.93846	5.59261	0
6	1	3e-06	-53.5123	34.1863	0	-8.93395	5.58973	0
6.5	1	3e-06	-57.9782	36.9805	0	-8.93012	5.58729	0
7	1	3e-06	-62.4424	39.7736	0	-8.92685	5.5852	0
7.5	1	3e-06	-66.9051	42.5657	0	-8.924	5.58339	0
8	1	3e-06	-71.3664	45.357	0	-8.92151	5.5818	0
8.5	1	3e-06	-75.8266	48.1475	0	-8.91932	5.58041	0
9	1	3e-06	-80.2857	50.9374	0	-8.91736	5.57917	0
9.5	1	3e-06	-84.7439	53.7267	0	-8.91561	5.57806	0
10	1	3e-06	-89.2013	56.5155	0	-8.91404	5.57706	0
10.5	1	3e-06	-93.658	59.3038	0	-8.91261	5.57616	0
11	1	3e-06	-98.1139	62.0916	0	-8.91131	5.57533	0
11.5	1	3e-06	-102.569	64.8791	0	-8.91013	5.57458	0
12	1	3e-06	-107.024	67.6662	0	-8.90904	5.5739	0
12.5	1	3e-06	-111.478	70.453	0	-8.90804	5.57327	0
13	1	3e-06	-115.932	73.2395	0	-8.90712	5.57268	0
13.5	1	3e-06	-120.385	76.0257	0	-8.90626	5.57214	0
14	1	3e-06	-124.838	78.8116	0	-8.90547	5.57164	0
14.5	1	3e-06	-129.291	81.5973	0	-8.90473	5.57117	0
15	1	3e-06	-133.743	84.3828	0	-8.90404	5.57074	0
15.5	1	3e-06	-138.195	87.1681	0	-8.90339	5.57033	0
16	1	3e-06	-142.646	89.9531	0	-8.90278	5.56995	0
16.5	1	3e-06	-147.098	92.738	0	-8.90222	5.56959	0
17	1	3e-06	-151.549	95.5227	0	-8.90168	5.56925	0
17.5	1	3e-06	-155.999	98.3073	0	-8.90117	5.56893	0
18	1	3e-06	-160.45	101.092	0	-8.9007	5.56863	0
18.5	1	3e-06	-164.9	103.876	0	-8.90024	5.56834	0
19	1	3e-06	-169.35	106.66	0	-8.89982	5.56808	0
19.5	1	3e-06	-173.8	109.444	0	-8.89941	5.56782	0
20	1	3e-06	-178.25	112.228	0	-8.89902	5.56758	0
20.5	1	3e-06	-182.699	115.012	0	-8.89865	5.56734	0
21	1	3e-06	-187.148	117.795	0	-8.8983	5.56712	0
21.5	1	3e-06	-191.597	120.579	0	-8.89797	5.56691	0
22	1	3e-06	-196.046	123.362	0	-8.89765	5.56671	0
