0	1	3e-06	1	0	0	0	6.3	0
0.02	1	3e-06	0.992104	0.126	0	-0.786365	6.25027	0
0.04	1	3e-06	0.968546	0.25001	0	-1.55995	6.10188	0
0.06	1	3e-06	0.929707	0.370075	0	-2.3082	5.85737	0
0.08	1	3e-06	0.876218	0.484305	0	-3.01905	5.52095	0
0.1	1	3e-06	0.808946	0.590913	0	-3.68114	5.09835	0
0.12	1	3e-06	0.728974	0.688239	0	-4.28401	4.59672	0
0.14	1	3e-06	0.637586	0.774782	0	-4.81831	4.02449	0
0.16	1	3e-06	0.536242	0.849219	0	-5.2759	3.39116	0
0.18	1	3e-06	0.426551	0.910429	0	-5.65003	2.70713	0
0.2	1	3e-06	0.310242	0.957505	0	-5.93536	1.9835	0
0.22	1	3e-06	0.189137	0.98977	0	-6.12807	1.23185	0
0.24	1	3e-06	0.0651191	1.00678	0	-6.22586	0.464037	0
0.26	1	3e-06	-0.0598977	1.00833	0	-6.22795	-0.30801	0
0.28	1	3e-06	-0.183999	0.994461	0	-6.13502	-1.07247	0
0.3	1	3e-06	-0.305299	0.965434	0	-5.94921	-1.81783	0
0.32	1	3e-06	-0.421968	0.921748	0	-5.67398	-2.53301	0
0.34	1	3e-06	-0.532259	0.864115	0	-5.31408	-3.20755	0
0.36	1	3e-06	-0.634532	0.793447	0	-4.87541	-3.83173	0
0.38	1	3e-06	-0.727276	0.710846	0	-4.36492	-4.39664	0
0.4	1	3e-06	-0.809129	0.617581	0	-3.79048	-4.89436	0
0.42	1	3e-06	-0.878896	0.515072	0	-3.16079	-5.31795	0
0.44	1	3e-06	-0.935562	0.404863	0	-2.48521	-5.66158	0
0.46	1	3e-06	-0.978305	0.288608	0	-1.77368	-5.92054	0
0.48	1	3e-06	-1.00651	0.168041	0	-1.03653	-6.09132	0
0.5	1	3e-06	-1.01977	0.0449547	0	-0.284434	-6.1716	0
0.52	1	3e-06	-1.01789	-0.0788237	0	0.471779	-6.1603	0
0.54	1	3e-06	-1.0009	-0.201458	0	1.22123	-6.05755	0
