0	1	3e-06	1	0	0	0	6.3	0
0.02	1	3e-06	1	0.126	0	-0.771132	6.20284	0
0.04	1	3e-06	0.984577	0.250057	0	-1.5127	6.01445	0
0.06	1	3e-06	0.954323	0.370346	0	-2.21504	5.74179	0
0.08	1	3e-06	0.910023	0.485181	0	-2.86996	5.39247	0
0.1	1	3e-06	0.852623	0.593031	0	-3.47062	4.97449	0
0.12	1	3e-06	0.783211	0.692521	0	-4.01144	4.49606	0
0.14	1	3e-06	0.702982	0.782442	0	-4.48797	3.96539	0
0.16	1	3e-06	0.613223	0.86175	0	-4.89675	3.39063	0
0.18	1	3e-06	0.515288	0.929562	0	-5.23517	2.77976	0
0.2	1	3e-06	0.410585	0.985158	0	-5.5014	2.14058	0
0.22	1	3e-06	0.300557	1.02797	0	-5.69421	1.48067	0
0.24	1	3e-06	0.186672	1.05758	0	-5.81297	0.807405	0
0.26	1	3e-06	0.070413	1.07373	0	-5.85749	0.127973	0
0.28	1	3e-06	-0.0467368	1.07629	0	-5.82805	-0.550591	0
0.3	1	3e-06	-0.163298	1.06528	0	-5.72531	-1.22137	0
0.32	1	3e-06	-0.277804	1.04085	0	-5.55035	-1.87754	0
0.34	1	3e-06	-0.388811	1.0033	0	-5.30462	-2.51232	0
0.36	1	3e-06	-0.494903	0.953054	0	-4.99001	-3.11892	0
0.38	1	3e-06	-0.594704	0.890675	0	-4.60884	-3.69058	0
0.4	1	3e-06	-0.68688	0.816864	0	-4.16397	-4.22048	0
0.42	1	3e-06	-0.77016	0.732454	0	-3.65883	-4.70178	0
0.44	1	3e-06	-0.843336	0.638419	0	-3.09752	-5.12765	0
0.46	1	3e-06	-0.905287	0.535866	0	-2.48491	-5.49129	0
0.48	1	3e-06	-0.954985	0.42604	0	-1.82671	-5.78601	0
0.5	1	3e-06	-0.991519	0.31032	0	-1.1296	-6.00533	0
0.52	1	3e-06	-1.01411	0.190213	0	-0.401327	-6.14316	0
0.54	1	3e-06	-1.02214	0.0673497	0	0.349256	-6.19392	0
0.56	1	3e-06	-1.01515	-0.0565286	0	1.11211	-6.15282	0
0.58	1	3e-06	-0.99291	-0.179585	0	1.87601	-6.01613	0
0.6	1	3e-06	-0.95539	-0.299908	0	2.62862	-5.78143	0
0.62	1	3e-06	-0.902818	-0.415536	0	3.35663	-5.448	0
0.64	1	3e-06	-0.835685	-0.524496	0	4.04597	-5.0171	0
0.66	1	3e-06	-0.754766	-0.624838	0	4.68215	-4.49227	0
0.68	1	3e-06	-0.661123	-0.714683	0	5.25071	-3.87959	0
0.7	1	3e-06	-0.556108	-0.792275	0	5.7377	-3.18781	0
0.72	1	3e-06	-0.441354	-0.856031	0	6.13036	-2.42834	0
0.74	1	3e-06	-0.318747	-0.904598	0	6.41769	-1.61513	0
0.76	1	3e-06	-0.190393	-0.936901	0	6.59106	-0.764299	0
0.78	1	3e-06	-0.0585722	-0.952187	0	6.64476	0.106341	0
0.8	1	3e-06	0.074323	-0.95006	0	6.57638	0.977957	0
0.82	1	3e-06	0.205851	-0.930501	0	6.38701	1.83145	0
0.84	1	3e-06	0.333591	-0.893872	0	6.08123	2.64825	0
0.86	1	3e-06	0.455215	-0.840907	0	5.66687	3.41108	0
0.88	1	3e-06	0.568553	-0.772685	0	5.15462	4.1046	0
0.9	1	3e-06	0.671645	-0.690593	0	4.55745	4.71595	0
0.92	1	3e-06	0.762794	-0.596274	0	3.88995	5.23505	0
0.94	1	3e-06	0.840594	-0.491573	0	3.16766	5.65474	0
0.96	1	3e-06	0.903947	-0.378479	0	2.40643	5.97077	0
0.98	1	3e-06	0.952075	-0.259063	0	1.62183	6.18156	0
1	1	3e-06	0.984512	-0.135432	0	0.82874	6.28797	0
1.02	1	3e-06	1.00109	-0.00967247	0	0.0409315	6.2929	0
1.04	1	3e-06	1.00191	0.116186	0	-0.729101	6.20093	0
1.06	1	3e-06	0.987323	0.240204	0	-1.47029	6.01795	0
1.08	1	3e-06	0.957918	0.360563	0	-2.17302	5.75079	0
1.1	1	3e-06	0.914457	0.475579	0	-2.82912	5.40693	0
1.12	1	3e-06	0.857875	0.583717	0	-3.43172	4.99427	0
1.14	1	3e-06	0.78924	0.683603	0	-3.97524	4.52087	0
1.16	1	3e-06	0.709736	0.77402	0	-4.45516	3.99486	0
1.18	1	3e-06	0.620633	0.853917	0	-4.86796	3.42426	0
1.2	1	3e-06	0.523273	0.922403	0	-5.21097	2.81699	0
1.22	1	3e-06	0.419054	0.978742	0	-5.48224	2.18075	0
1.24	1	3e-06	0.309409	1.02236	0	-5.68047	1.52308	0
1.26	1	3e-06	0.1958	1.05282	0	-5.80491	0.851304	0
1.28	1	3e-06	0.0797017	1.06985	0	-5.85527	0.172584	0
1.3	1	3e-06	-0.0374037	1.0733	0	-5.83171	-0.50606	0
1.32	1	3e-06	-0.154038	1.06318	0	-5.73481	-1.17771	0
1.34	1	3e-06	-0.268734	1.03962	0	-5.5655	-1.83553	0
1.36	1	3e-06	-0.380044	1.00291	0	-5.32515	-2.47269	0
1.38	1	3e-06	-0.486547	0.953457	0	-5.01553	-3.08238	0
1.4	1	3e-06	-0.586858	0.89181	0	-4.63889	-3.65776	0
1.42	1	3e-06	-0.679635	0.818654	0	-4.19798	-4.19195	0
1.44	1	3e-06	-0.763595	0.734816	0	-3.69617	-4.67802	0
1.46	1	3e-06	-0.837518	0.641255	0	-3.1375	-5.10905	0
1.48	1	3e-06	-0.900268	0.539074	0	-2.52677	-5.47813	0
1.5	1	3e-06	-0.950804	0.429511	0	-1.86967	-5.77845	0
