0	1	3e-06	1	0	0	0	6.3	0
0	2	1	0	0	0	0	0	0
0	3	3.23e-07	1.52	0	0	0	5.1	0
0.005	1	3e-06	0.999507	0.0315	0	-0.197342	6.29689	0
0.005	2	1	6.89898e-11	0	0	2.75959e-08	0	0
0.005	3	3.23e-07	1.52	0.0255	0	0	5.1	0
0.01	1	3e-06	0.998027	0.0629689	0	-0.394487	6.28757	0
0.01	2	1	2.7593e-10	1.15691e-12	0	5.51802e-08	4.62763e-10	0
0.01	3	3.23e-07	1.52	0.051	0	0	5.1	0
0.015	1	3e-06	0.995562	0.0943757	0	-0.591235	6.27204	0
0.015	2	1	6.20705e-10	5.78161e-12	0	8.27296e-08	1.38712e-09	0
0.015	3	3.23e-07	1.52	0.0765	0	0	5.1	0
0.02	1	3e-06	0.992114	0.125689	0	-0.78739	6.25032	0
0.02	2	1	1.10308e-09	1.61762e-11	0	1.10221e-07	2.77073e-09	0
0.02	3	3.23e-07	1.52	0.102	0	0	5.1	0
0.025	1	3e-06	0.987688	0.156879	0	-0.982755	6.22244	0
0.025	2	1	1.72271e-09	3.46284e-11	0	1.37632e-07	4.61013e-09	0
0.025	3	3.23e-07	1.52	0.1275	0	0	5.1	0
0.03	1	3e-06	0.982287	0.187914	0	-1.17713	6.18842	0
0.03	2	1	2.47914e-09	6.34054e-11	0	1.64939e-07	6.9007e-09	0
0.03	3	3.23e-07	1.52	0.153	0	0	5.1	0
0.035	1	3e-06	0.975916	0.218763	0	-1.37033	6.14829	0
0.035	2	1	3.37179e-09	1.04749e-10	0	1.92121e-07	9.63676e-09	0
0.035	3	3.23e-07	1.52	0.1785	0	0	5.1	0
0.04	1	3e-06	0.968583	0.249397	0	-1.56216	6.10211	0
0.04	2	1	4.39998e-09	1.6087e-10	0	2.19155e-07	1.28116e-08	0
0.04	3	3.23e-07	1.52	0.204	0	0	5.1	0
0.045	1	3e-06	0.960295	0.279784	0	-1.75242	6.04991	0
0.045	2	1	5.56292e-09	2.33942e-10	0	2.46022e-07	1.64174e-08	0
0.045	3	3.23e-07	1.52	0.2295	0	0	5.1	0
0.05	1	3e-06	0.951059	0.309896	0	-1.94092	5.99176	0
0.05	2	1	6.85973e-09	3.26099e-10	0	2.72701e-07	2.04455e-08	0
0.05	3	3.23e-07	1.52	0.255	0	0	5.1	0
0.055	1	3e-06	0.940886	0.339702	0	-2.12748	5.9277	0
0.055	2	1	8.28941e-09	4.39429e-10	0	2.99171e-07	2.48863e-08	0
0.055	3	3.23e-07	1.52	0.2805	0	0	5.1	0
0.06	1	3e-06	0.929784	0.369173	0	-2.3119	5.85782	0
0.06	2	1	9.85087e-09	5.75968e-10	0	3.25415e-07	2.97293e-08	0
0.06	3	3.23e-07	1.52	0.306	0	0	5.1	0
0.065	1	3e-06	0.917767	0.39828	0	-2.49402	5.78217	0
0.065	2	1	1.15429e-08	7.37699e-10	0	3.51415e-07	3.49634e-08	0
0.065	3	3.23e-07	1.52	0.3315	0	0	5.1	0
0.07	1	3e-06	0.904844	0.426995	0	-2.67363	5.70084	0
0.07	2	1	1.33644e-08	9.2655e-10	0	3.77153e-07	4.05767e-08	0
0.07	3	3.23e-07	1.52	0.357	0	0	5.1	0
0.075	1	3e-06	0.89103	0.455288	0	-2.85057	5.61391	0
0.075	2	1	1.53138e-08	1.14438e-09	0	4.02613e-07	4.65565e-08	0
0.075	3	3.23e-07	1.52	0.3825	0	0	5.1	0
0.08	1	3e-06	0.876338	0.483134	0	-3.02467	5.52148	0
0.08	2	1	1.73898e-08	1.393e-09	0	4.27781e-07	5.28899e-08	0
0.08	3	3.23e-07	1.52	0.408	0	0	5.1	0
0.085	1	3e-06	0.860784	0.510503	0	-3.19573	5.42362	0
0.085	2	1	1.95908e-08	1.67413e-09	0	4.52642e-07	5.95631e-08	0
0.085	3	3.23e-07	1.52	0.4335	0	0	5.1	0
0.09	1	3e-06	0.844381	0.53737	0	-3.36361	5.32046	0
0.09	2	1	2.19154e-08	1.98944e-09	0	4.77184e-07	6.65623e-08	0
0.09	3	3.23e-07	1.52	0.459	0	0	5.1	0
0.095	1	3e-06	0.827147	0.563708	0	-3.52813	5.21209	0
0.095	2	1	2.43618e-08	2.34053e-09	0	5.01394e-07	7.38731e-08	0
0.095	3	3.23e-07	1.52	0.4845	0	0	5.1	0
0.1	1	3e-06	0.8091	0.589491	0	-3.68913	5.09862	0
0.1	2	1	2.69285e-08	2.72892e-09	0	5.25261e-07	8.14809e-08	0
0.1	3	3.23e-07	1.52	0.51	0	0	5.1	0
0.105	1	3e-06	0.790256	0.614694	0	-3.84645	4.98017	0
0.105	2	1	2.96136e-08	3.15605e-09	0	5.48777e-07	8.93709e-08	0
0.105	3	3.23e-07	1.52	0.5355	0	0	5.1	0
0.11	1	3e-06	0.770635	0.639292	0	-3.99993	4.85686	0
0.11	2	1	3.24153e-08	3.6233e-09	0	5.71931e-07	9.75282e-08	0
0.11	3	3.23e-07	1.52	0.561	0	0	5.1	0
0.115	1	3e-06	0.750257	0.663263	0	-4.14944	4.72882	0
0.115	2	1	3.53319e-08	4.13196e-09	0	5.94716e-07	1.05938e-07	0
0.115	3	3.23e-07	1.52	0.5865	0	0	5.1	0
0.12	1	3e-06	0.729141	0.686581	0	-4.29481	4.59618	0
0.12	2	1	3.83616e-08	4.68327e-09	0	6.17125e-07	1.14584e-07	0
0.12	3	3.23e-07	1.52	0.612	0	0	5.1	0
0.125	1	3e-06	0.707309	0.709224	0	-4.43591	4.45907	0
0.125	2	1	4.15022e-08	5.27836e-09	0	6.39153e-07	1.23454e-07	0
0.125	3	3.23e-07	1.52	0.6375	0	0	5.1	0
0.13	1	3e-06	0.684782	0.731171	0	-4.57261	4.31764	0
0.13	2	1	4.47521e-08	5.91832e-09	0	6.60795e-07	1.3253e-07	0
0.13	3	3.23e-07	1.52	0.663	0	0	5.1	0
0.135	1	3e-06	0.661583	0.752401	0	-4.70476	4.17202	0
0.135	2	1	4.81092e-08	6.60415e-09	0	6.82046e-07	1.418e-07	0
0.135	3	3.23e-07	1.52	0.6885	0	0	5.1	0
0.14	1	3e-06	0.637734	0.772892	0	-4.83225	4.02236	0
0.14	2	1	5.15716e-08	7.33676e-09	0	7.02904e-07	1.51247e-07	0
0.14	3	3.23e-07	1.52	0.714	0	0	5.1	0
0.145	1	3e-06	0.61326	0.792624	0	-4.95494	3.86882	0
0.145	2	1	5.51373e-08	8.11703e-09	0	7.23366e-07	1.60859e-07	0
0.145	3	3.23e-07	1.52	0.7395	0	0	5.1	0
0.15	1	3e-06	0.588185	0.81158	0	-5.07273	3.71155	0
0.15	2	1	5.88043e-08	8.94573e-09	0	7.43432e-07	1.70622e-07	0
0.15	3	3.23e-07	1.52	0.765	0	0	5.1	0
0.155	1	3e-06	0.562533	0.82974	0	-5.18549	3.55071	0
0.155	2	1	6.25706e-08	9.82359e-09	0	7.631e-07	1.8052e-07	0
0.155	3	3.23e-07	1.52	0.7905	0	0	5.1	0
0.16	1	3e-06	0.53633	0.847087	0	-5.29313	3.38646	0
0.16	2	1	6.64343e-08	1.07512e-08	0	7.82371e-07	1.90542e-07	0
0.16	3	3.23e-07	1.52	0.816	0	0	5.1	0
0.165	1	3e-06	0.509602	0.863604	0	-5.39553	3.21897	0
0.165	2	1	7.03933e-08	1.17293e-08	0	8.01245e-07	2.00675e-07	0
0.165	3	3.23e-07	1.52	0.8415	0	0	5.1	0
0.17	1	3e-06	0.482375	0.879277	0	-5.49261	3.04841	0
0.17	2	1	7.44457e-08	1.27582e-08	0	8.19724e-07	2.10905e-07	0
